Entidad,CarteraTotal,IMOR,ICOR,PE,Fecha
BBVA México,841145.35076232,1.0561082659415773,106.48204319359449,1.124565659911032,2025-01-01
Santander,364286.84186499997,1.5382642827040833,95.62532551572284,1.4709702276278789,2025-01-01
Banorte,453091.42070588004,0.7769761100520245,92.50895921926005,0.7187725127914204,2025-01-01
Banamex,125155.54845167999,2.663053134465539,105.83973116317796,2.81856827825091,2025-01-01
Scotiabank,190774.52273899998,2.9519679845849427,72.75047567745435,2.147570750631708,2025-01-01
HSBC,222620.793719,2.144346763503868,101.06938057027493,2.167277991152098,2025-01-01
Inbursa,317084.429621,1.8616378628416437,109.04726763004157,2.0300652225951135,2025-01-01
Citi México,143355.84223950995,0.006002554716691129,18335.697913604632,1.100610299951312,2025-01-01
Banco del Bajío,229347.42790406,1.6285427710279028,104.95837776196923,1.7092920736307078,2025-01-01
Banco Azteca,42108.22179351,0.8314023704604835,142.69923927803495,1.18640485798666,2025-01-01
Afirme,37507.675985,4.4179245967217184,52.25629684377257,2.3086437915969427,2025-01-01
Monex,40745.0851954,1.7512206294038035,109.18326467546792,1.9120398548533504,2025-01-01
Banregio,145175.8817344,1.2239512013991516,131.10454040945893,1.6046555974304086,2025-01-01
J.P. Morgan,24106.54638,0.0,0.0,0.5744118415688212,2025-01-01
Bank of America,23683.502665,0.0,0.0,0.7535738379768919,2025-01-01
Invex,13716.932873,2.59256701401516,108.3944010938374,2.810197487798116,2025-01-01
BanCoppel,39379.132968490005,2.856547941266503,87.08123746854301,2.4875172961370597,2025-01-01
CIBanco,5366.450321,4.782041175258277,83.10793100729708,3.9742554806741865,2025-01-01
Banca Mifel,56628.401983,1.2756502173889006,145.1037180991471,1.8510158953711473,2025-01-01
Sabadell,91449.06958899999,2.611064625076532,59.122158322124754,1.5437177615307405,2025-01-01
Multiva,36114.86079800001,4.373347896407971,92.63980625701066,4.051461018177395,2025-01-01
Barclays,0.0,0.0,0.0,0.0,2025-01-01
Banco Base,11185.200804,3.0040475525467376,84.61157072662074,2.5417718195844023,2025-01-01
Ve por Más,41959.412876,3.878336703159163,76.28588922286322,2.958623641061645,2025-01-01
Intercam Banco,21446.988503,4.091840287400932,81.68737311562244,3.342516842864556,2025-01-01
Bansí,17929.128687,5.816928609342855,134.3030250232391,7.812311085789688,2025-01-01
Compartamos,0.0,0.0,0.0,0.0,2025-01-01
Actinver,23501.846645999998,3.020551842979633,112.38369183562742,3.394607674949595,2025-01-01
BIAfirme,271.623952,0.0,0.0,0.4427702311024471,2025-01-01
MUFG Bank,8880.543811,0.0,0.0,0.5173875494323599,2025-01-01
Bancrea,33398.73167263,0.901221548890925,144.07802658708923,1.2984622228196443,2025-01-01
Consubanco,5118.039677,0.0,0.0,1.0447209747178363,2025-01-01
BNP Paribas México,0.0,0.0,0.0,0.0,2025-01-01
Inmobiliario Mexicano,12282.878303120002,3.023561450703821,63.183153373306844,1.9103814687343765,2025-01-01
Bankaool,9028.949341000001,2.382756817817879,92.04902180278728,2.19330434274058,2025-01-01
Autofin,4514.9788844800005,2.3599756941559176,179.98455318196451,4.247591708329494,2025-01-01
ICBC,2969.8538609999996,0.0,0.0,1.8020198469287578,2025-01-01
Mizuho Bank,1898.57450324,0.0,0.0,0.44468882288222455,2025-01-01
Bank of China,2347.8789011999997,5.154031733840771,97.89523662227879,5.045551561430762,2025-01-01
Banco Covalto,5144.3366999499995,5.904896003656845,65.26000435192833,3.8535353889633,2025-01-01
Volkswagen Bank,0.0,0.0,0.0,0.0,2025-01-01
Banco Ualá,226.39930600000002,36.857943813661684,36.12042567007512,13.31324619873172,2025-01-01
Shinhan,3905.441077,1.425794574854368,66.60768517218015,0.9496887616210219,2025-01-01
KEB Hana México,4104.614492000001,0.0,0.0,0.44034108526457927,2025-01-01
Openbank,0.0,0.0,0.0,0.0,2025-01-01
Banco S3,0.0,0.0,0.0,0.0,2025-01-01
Banco Bineo,0.0,0.0,0.0,0.0,2025-01-01
Credit Suisse,0.0,0.0,0.0,0.0,2025-01-01
Dondé Banco,826.151275,0.3927458684851633,200.85771302210543,0.788860369428105,2025-01-01
Forjadores,0.038138,0.0,0.0,10.71896795846662,2025-01-01
Pagatodo,0.0,0.0,0.0,0.0,2025-01-01
BBVA México,837184.1891031,1.083463646142759,106.65842003059163,1.1556052065817066,2025-02-01
Santander,367076.29454100004,1.5651165965876068,100.86470161260314,1.5786501850374193,2025-02-01
Banorte,452147.56807457004,0.7606415713802511,89.18685492353475,0.6783922947549996,2025-02-01
Banamex,126540.99082469,2.621697848767518,107.77212450313132,2.8254594696696453,2025-02-01
HSBC,224094.138534,2.1717707378863897,99.75358874255967,2.1664192503024426,2025-02-01
Scotiabank,190580.35285099997,2.866231420649476,75.46005095780818,2.1628596905908037,2025-02-01
Inbursa,317725.215878,1.910879773020997,109.16960461388126,2.086099892853654,2025-02-01
Citi México,144453.03256529,0.006370413730041116,18936.107537379896,1.2063083944965998,2025-02-01
Banco del Bajío,229635.22004829996,1.6048673532765794,105.23330816990428,1.6888550075917292,2025-02-01
Banco Azteca,42143.67548221,0.7855196376968685,153.77582503950276,1.2079393037156725,2025-02-01
Monex,41287.10204342,1.696527768777202,115.48304139309222,1.9592018654622803,2025-02-01
Afirme,37554.46225999999,4.527376728839361,51.9759312138808,2.3531462143747928,2025-02-01
Banregio,145008.53086040998,1.3230531457606796,122.76025518524965,1.6241834179722834,2025-02-01
J.P. Morgan,24844.135612,0.0,0.0,0.5724869289930199,2025-02-01
