Entidad,CarteraTotal,IMOR,ICOR,PE,Fecha
BBVA México,1962069.9538731,1.5948031316629867,191.71215447454847,3.0574314433386816,2025-01-01
Santander,908464.7461580001,2.34185256455729,133.87224263470878,3.135090547371285,2025-01-01
Banorte,1136815.81650144,0.8996622748964933,180.20715658210196,1.6212558044328245,2025-01-01
Banamex,466838.89095824,2.64150947817308,195.8021358024184,5.172131975686208,2025-01-01
Scotiabank,525426.657434,3.7545380924031235,68.31040655202695,2.564740235071291,2025-01-01
HSBC,512232.970861,2.3016315886857015,157.05988110341963,3.6149398366285106,2025-01-01
Inbursa,456670.21731,1.6912610451136758,135.72214950843394,2.295415844227085,2025-01-01
Citi México,189677.39509093,1.19323306816028,187.73484271940987,2.2401142237866902,2025-01-01
Banco del Bajío,267099.34720018,1.53218004614698,136.20423244046165,2.086894071460405,2025-01-01
Banco Azteca,188627.81597164,3.7621100483700314,328.26921836067663,12.349849249652776,2025-01-01
Afirme,65708.088416,3.7391992313715345,85.76733995090122,3.207011716211909,2025-01-01
Monex,54214.68172673,1.4108511326423219,127.90331864145159,1.8045254197400378,2025-01-01
Banregio,179530.55718636,1.224079248954152,166.36572592252023,2.036448328389509,2025-01-01
J.P. Morgan,24114.179669,0.0,0.0,0.5878923353227172,2025-01-01
Bank of America,35232.35418,0.0,0.0,0.6701905861687724,2025-01-01
Invex,44481.427079,2.4326131490301233,239.16488070149953,5.817956335806886,2025-01-01
BanCoppel,68100.89480794,6.314496633175853,144.19605785093165,9.105255218169384,2025-01-01
CIBanco,15450.879826,3.0976150898191577,112.4618909784533,3.4836365052445397,2025-01-01
Banca Mifel,80742.580663,2.440342028729491,92.1599948878477,2.249019088923098,2025-01-01
Sabadell,94766.66245999999,2.5218005794059914,59.8378083841303,1.5089901985348446,2025-01-01
Multiva,71781.49191499999,2.85014584458989,107.95358960372485,3.076834748176187,2025-01-01
Barclays,0.0,0.0,0.0,0.0,2025-01-01
Banco Base,11569.950436000001,2.9041503060765574,107.76689622586643,3.129712646592706,2025-01-01
Ve por Más,57505.195541999994,3.0501861535605452,98.69330294725467,3.0103294609887237,2025-01-01
Intercam Banco,25360.109619999996,3.4685449912499244,160.9935955431063,5.584135294443574,2025-01-01
Bansí,26295.179545,4.149662496628524,157.55443299283576,6.5379772176794235,2025-01-01
Compartamos,50943.326636,4.120322486982396,199.371169962725,8.214735148534048,2025-01-01
Actinver,28655.211246000003,3.317221903686677,140.43898678836015,4.658672831059121,2025-01-01
BIAfirme,271.623952,0.0,0.0,0.4427702311024471,2025-01-01
MUFG Bank,13641.832656,0.0,0.0,0.5526848400888346,2025-01-01
Bancrea,39304.30207038999,0.851704141725976,152.40088164666506,1.298004621011549,2025-01-01
Consubanco,26211.462821,1.6697963634801134,215.92651299789986,3.6055330618283463,2025-01-01
BNP Paribas México,0.0,0.0,0.0,0.0,2025-01-01
Inmobiliario Mexicano,12559.702727290001,3.0120847859559765,62.80638691134115,1.8917816247651529,2025-01-01
Bankaool,9309.928809000001,2.311444108917031,101.5175079323033,2.346520456620604,2025-01-01
Autofin,6635.851367589999,2.714610258297906,157.23057942072234,4.2681974381361645,2025-01-01
ICBC,4160.5447970000005,0.0,0.0,2.644233684957004,2025-01-01
Mizuho Bank,6673.0152307,0.0,0.0,0.45219272857608406,2025-01-01
Bank of China,3957.3302800699994,4.546664034744589,103.51643692153864,4.706544607560667,2025-01-01
Banco Covalto,5508.2937415,5.514733717292263,66.61723884158434,3.6737633319259686,2025-01-01
Volkswagen Bank,6674.705685,0.9835852709961098,237.2607618461029,2.333661907371426,2025-01-01
Banco Ualá,585.813778,22.093155685389153,86.6505710847423,19.143845572030912,2025-01-01
Shinhan,3905.441077,1.425794574854368,66.60768517218015,0.9496887616210219,2025-01-01
KEB Hana México,4161.298223,1.3621645929316517,119.88622802546287,1.633047749964158,2025-01-01
Openbank,0.27971,0.0,0.0,74.4260126559651,2025-01-01
Banco S3,21.23437,0.0,0.0,0.3616448239340277,2025-01-01
Banco Bineo,44.689669480000006,26.76822211753802,114.74629618632883,30.71554343480456,2025-01-01
Credit Suisse,0.0,0.0,0.0,0.0,2025-01-01
Dondé Banco,1240.279447,0.2616083825180085,375.96859469746585,0.9835653593637275,2025-01-01
Forjadores,431.381591,11.82537805606081,114.79053645357224,13.574414908215218,2025-01-01
Pagatodo,0.0,0.0,0.0,0.0,2025-01-01
BBVA México,1962894.5819646,1.6066310473028256,188.92306896981412,3.035296681586364,2025-02-01
Santander,912735.513163,2.3334975148705976,136.94312568492123,3.195564434643755,2025-02-01
Banorte,1141823.43941818,0.9002888680353297,180.6972768565214,1.6267974683822424,2025-02-01
Banamex,468066.7906263099,2.6559375066271205,197.69500184066618,5.250655702613429,2025-02-01
HSBC,509925.17069000006,2.3333609895937886,154.59007662030797,3.607144541641414,2025-02-01
Scotiabank,522712.16124,3.79025770626817,69.42275068316273,2.6313011576719134,2025-02-01
Inbursa,463056.17772399995,1.7167210672088584,136.32789138458006,2.3403696318806966,2025-02-01
Citi México,192183.75268658003,1.178135620487395,198.76131067611155,2.3416778008228856,2025-02-01
Banco del Bajío,267538.00171648996,1.5085020102664721,136.08359576488823,2.0528237777562386,2025-02-01
Banco Azteca,190676.73799964,3.688342245089843,327.77991141234935,12.089644943539744,2025-02-01
Monex,54868.68326136,1.3694179857221818,134.15893496133074,1.8371965848137872,2025-02-01
Afirme,65831.412737,3.848405052647594,86.0048742032068,3.3098159243594174,2025-02-01
Banregio,179168.04579884,1.3259569025256293,156.02646401501593,2.068843669373771,2025-02-01
